fecha,hora,delitos_code,Latitude,Longitude
3/4/2013 0:00,14:00:00,Escalamiento,18.328285,-66.372879
12/25/2013 0:00,20:30:00,Vehiculo Hurtado,18.473577,-66.858232
1/12/2013 0:00,8:00:00,Escalamiento,18.477343,-66.755068
12/29/2013 0:00,23:00:00,Apropiacion Ilegal,18.425857,-66.569882
1/14/2013 0:00,22:03:00,Robo,18.396188,-66.602493
12/6/2013 0:00,22:00:00,Apropiacion Ilegal,18.480495,-66.773432
12/25/2013 0:00,23:00:00,Apropiacion Ilegal,18.469996,-66.843162
1/9/2013 0:00,5:00:00,Vehiculo Hurtado,18.455606,-66.579392
2/25/2013 0:00,0:10:00,Agresion Agravada,18.43374,-66.611227
12/30/2013 0:00,15:07:00,Apropiacion Ilegal,18.485483,-66.944619
1/21/2013 0:00,18:00:00,Vehiculo Hurtado,18.478918,-66.757623
2/4/2013 0:00,14:00:00,Escalamiento,18.452948,-66.80424
12/21/2013 0:00,20:00:00,Apropiacion Ilegal,18.266054,-66.49962
8/2/2013 0:00,21:00:00,Apropiacion Ilegal,18.343449,-66.792593
1/22/2013 0:00,20:26:00,Asesinato,18.456842,-66.776075
6/8/2013 0:00,22:00:00,Robo,18.3535,-66.444523
4/16/2013 0:00,9:00:00,Apropiacion Ilegal,18.42395,-66.476333
11/16/2013 0:00,18:00:00,Vehiculo Hurtado,18.48032,-66.770071
3/14/2013 0:00,17:50:00,Vehiculo Hurtado,18.438047,-66.539526
12/18/2013 0:00,20:20:00,Vehiculo Hurtado,18.433937,-66.482442
12/20/2013 0:00,20:00:00,Apropiacion Ilegal,18.483657,-66.768731
8/25/2013 0:00,4:00:00,Apropiacion Ilegal,18.432066,-66.483167
11/11/2013 0:00,8:00:00,Apropiacion Ilegal,18.475921,-66.756252
5/13/2013 0:00,14:00:00,Escalamiento,18.474074,-66.937728
11/22/2013 0:00,23:00:00,Apropiacion Ilegal,18.48344,-66.768785
6/19/2013 0:00,1:00:00,Escalamiento,18.428252,-66.494353
5/3/2013 0:00,15:00:00,Vehiculo Hurtado,18.466274,-66.843405
2/11/2013 0:00,21:20:00,Vehiculo Hurtado,18.452033,-66.759384
12/27/2013 0:00,12:00:00,Escalamiento,18.438357,-66.92963
12/19/2013 0:00,20:00:00,Agresion Agravada,18.438788,-66.460889
4/24/2013 0:00,12:00:00,Apropiacion Ilegal,18.48803,-66.808038
7/6/2013 0:00,18:00:00,Apropiacion Ilegal,18.439066,-66.541517
8/7/2013 0:00,19:00:00,Apropiacion Ilegal,18.46657,-66.861263
8/13/2013 0:00,12:00:00,Escalamiento,18.482255,-66.894893
12/16/2013 0:00,9:00:00,Escalamiento,18.478027,-66.908259
12/16/2013 0:00,14:00:00,Apropiacion Ilegal,18.431689,-66.552813
1/25/2013 0:00,22:00:00,Apropiacion Ilegal,18.363651,-66.474258
8/1/2013 0:00,8:00:00,Apropiacion Ilegal,18.427591,-66.487298
9/25/2013 0:00,10:00:00,Apropiacion Ilegal,18.476379,-66.753787
10/4/2013 0:00,18:30:00,Robo,18.468314,-66.720187
10/25/2013 0:00,21:00:00,Apropiacion Ilegal,18.434922,-66.482809
10/23/2013 0:00,14:00:00,Apropiacion Ilegal,18.489966,-66.943726
10/10/2013 0:00,15:00:00,Apropiacion Ilegal,18.430434,-66.488274
9/2/2013 0:00,9:30:00,Escalamiento,18.451248,-66.652075
4/25/2013 0:00,13:00:00,Escalamiento,18.422729,-66.742319
10/31/2013 0:00,13:00:00,Apropiacion Ilegal,18.4595,-66.923038
12/29/2013 0:00,1:00:00,Apropiacion Ilegal,18.325892,-66.406475
1/2/2013 0:00,0:45:00,Escalamiento,18.464951,-66.738521
10/30/2013 0:00,14:00:00,Apropiacion Ilegal,18.455119,-66.538681
2/21/2013 0:00,21:00:00,Apropiacion Ilegal,18.434182,-66.89456
12/12/2013 0:00,8:00:00,Escalamiento,18.472948,-66.727351
11/20/2013 0:00,2:00:00,Escalamiento,18.482257,-66.553545
2/24/2013 0:00,6:24:00,Asesinato,18.474336,-66.756092
12/31/2013 0:00,15:00:00,Apropiacion Ilegal,18.325858,-66.406257
8/3/2013 0:00,9:00:00,Apropiacion Ilegal,18.455515,-66.545877
12/24/2013 0:00,20:00:00,Apropiacion Ilegal,18.35565,-66.573165
12/15/2013 0:00,21:45:00,Vehiculo Hurtado,18.436032,-66.539157
1/27/2013 0:00,18:00:00,Apropiacion Ilegal,18.438026,-66.540449
5/29/2013 0:00,10:00:00,Robo,18.48746,-66.81355
8/27/2013 0:00,4:00:00,Vehiculo Hurtado,18.31699,-66.472547
10/25/2013 0:00,7:00:00,Apropiacion Ilegal,18.433934,-66.483702
3/26/2013 0:00,12:57:00,Robo,18.430829,-66.489076
11/13/2013 0:00,0:05:00,Escalamiento,18.465329,-66.852229
1/13/2013 0:00,14:30:00,Escalamiento,18.440487,-66.667337
4/8/2013 0:00,7:00:00,Apropiacion Ilegal,18.481249,-66.539285
4/17/2013 0:00,7:00:00,Vehiculo Hurtado,18.424332,-66.480103
10/30/2013 0:00,22:30:00,Agresion Agravada,18.354071,-66.449319
12/23/2013 0:00,8:00:00,Escalamiento,18.327672,-66.409085
12/22/2013 0:00,15:00:00,Apropiacion Ilegal,18.479131,-66.770194
12/28/2013 0:00,23:00:00,Apropiacion Ilegal,18.319697,-66.391214
5/10/2013 0:00,21:00:00,Escalamiento,18.348164,-66.81836
12/30/2013 0:00,19:00:00,Apropiacion Ilegal,18.482857,-66.768056
4/25/2013 0:00,9:00:00,Escalamiento,18.367498,-66.597774
1/26/2013 0:00,1:00:00,Vehiculo Hurtado,18.362261,-66.459185
3/10/2013 0:00,15:00:00,Escalamiento,18.337342,-66.464614
2/7/2013 0:00,22:07:00,Agresion Agravada,18.466223,-66.736176
8/2/2013 0:00,11:00:00,Apropiacion Ilegal,18.441039,-66.748742
11/4/2013 0:00,6:00:00,Apropiacion Ilegal,18.339059,-66.388553
5/25/2013 0:00,14:00:00,Apropiacion Ilegal,18.275067,-66.513673
8/25/2013 0:00,17:00:00,Vehiculo Hurtado,18.302791,-66.379868
4/20/2013 0:00,12:00:00,Escalamiento,18.381482,-66.466169
12/31/2013 0:00,7:00:00,Apropiacion Ilegal,18.438272,-66.455846
1/3/2013 0:00,18:00:00,Apropiacion Ilegal,18.363874,-66.567953
10/2/2013 0:00,16:00:00,Apropiacion Ilegal,18.480934,-66.936756
8/15/2013 0:00,13:00:00,Escalamiento,18.477056,-66.85277
5/22/2013 0:00,20:00:00,Escalamiento,18.427795,-66.493004
4/10/2013 0:00,8:00:00,Escalamiento,18.443774,-66.7554
2/26/2013 0:00,23:00:00,Escalamiento,18.463403,-66.754333
2/5/2013 0:00,7:01:00,Apropiacion Ilegal,18.45844,-66.544244
9/2/2013 0:00,10:00:00,Escalamiento,18.394759,-66.49197
7/11/2013 0:00,10:00:00,Apropiacion Ilegal,18.456669,-66.901718
6/22/2013 0:00,13:00:00,Escalamiento,18.452218,-66.496646
12/10/2013 0:00,9:00:00,Escalamiento,18.310076,-66.425688
8/17/2013 0:00,8:00:00,Vehiculo Hurtado,18.323685,-66.427569
1/30/2013 0:00,22:15:00,Asesinato,18.392846,-66.680123
12/2/2013 0:00,16:00:00,Apropiacion Ilegal,18.488167,-66.8218
12/27/2013 0:00,12:00:00,Escalamiento,18.341857,-66.385692
11/1/2013 0:00,16:00:00,Apropiacion Ilegal,18.483832,-66.84629
2/14/2013 0:00,15:00:00,Apropiacion Ilegal,18.484055,-66.842183
3/9/2013 0:00,1:00:00,Escalamiento,18.370951,-66.896852
5/9/2013 0:00,9:00:00,Escalamiento,18.304764,-66.37809
9/20/2013 0:00,0:00:00,Apropiacion Ilegal,18.436595,-66.543092
12/25/2013 0:00,2:00:00,Escalamiento,18.285359,-66.523056
9/24/2013 0:00,9:00:00,Apropiacion Ilegal,18.451147,-66.565532
7/27/2013 0:00,21:10:00,Apropiacion Ilegal,18.447772,-66.800961
2/8/2013 0:00,22:00:00,Robo,18.334305,-66.468436
12/12/2013 0:00,10:00:00,Apropiacion Ilegal,18.457494,-66.545153
5/29/2013 0:00,14:00:00,Escalamiento,18.452646,-66.555104
5/28/2013 0:00,22:00:00,Apropiacion Ilegal,18.456409,-66.542418
5/11/2013 0:00,15:00:00,Apropiacion Ilegal,18.483156,-66.768939
3/29/2013 0:00,9:00:00,Escalamiento,18.424469,-66.47624
7/24/2013 0:00,15:00:00,Apropiacion Ilegal,18.438934,-66.541091
12/24/2013 0:00,20:00:00,Apropiacion Ilegal,18.482751,-66.799985
7/28/2013 0:00,20:00:00,Escalamiento,18.476826,-66.750862
11/15/2013 0:00,9:00:00,Escalamiento,18.427165,-66.686936
5/16/2013 0:00,21:00:00,Apropiacion Ilegal,18.426258,-66.479145
5/16/2013 0:00,22:00:00,Apropiacion Ilegal,18.470368,-66.935931
11/2/2013 0:00,18:00:00,Apropiacion Ilegal,18.480079,-66.769021
1/22/2013 0:00,7:00:00,Apropiacion Ilegal,18.427832,-66.729997
10/5/2013 0:00,13:00:00,Escalamiento,18.411871,-66.639076
11/15/2013 0:00,22:00:00,Robo,18.32999,-66.430316
6/22/2013 0:00,8:40:00,Vehiculo Hurtado,18.360167,-66.449012
11/15/2013 0:00,21:15:00,Robo,18.473577,-66.858232
9/9/2013 0:00,10:00:00,Vehiculo Hurtado,18.433893,-66.482098
7/23/2013 0:00,23:20:00,Robo,18.465578,-66.743296
6/26/2013 0:00,5:00:00,Apropiacion Ilegal,18.449146,-66.649408
8/18/2013 0:00,9:40:00,Escalamiento,18.488111,-66.558058
12/30/2013 0:00,15:18:00,Escalamiento,18.487665,-66.953046
6/7/2013 0:00,22:00:00,Apropiacion Ilegal,18.432014,-66.474531
6/4/2013 0:00,15:00:00,Apropiacion Ilegal,18.438681,-66.54056
2/17/2013 0:00,9:00:00,Escalamiento,18.449669,-66.540189
5/4/2013 0:00,8:00:00,Escalamiento,18.355749,-66.832212
12/8/2013 0:00,17:00:00,Apropiacion Ilegal,18.482598,-66.771422
11/27/2013 0:00,22:00:00,Apropiacion Ilegal,18.469339,-66.707097
4/20/2013 0:00,1:00:00,Apropiacion Ilegal,18.489025,-66.855723
3/17/2013 0:00,17:00:00,Vehiculo Hurtado,18.439534,-66.45717
8/10/2013 0:00,16:00:00,Apropiacion Ilegal,18.336205,-66.426478
8/18/2013 0:00,20:00:00,Apropiacion Ilegal,18.458312,-66.75009
6/30/2013 0:00,17:00:00,Apropiacion Ilegal,18.462358,-66.742156
10/5/2013 0:00,15:00:00,Apropiacion Ilegal,18.474074,-66.937728
4/14/2013 0:00,16:00:00,Apropiacion Ilegal,18.484281,-66.769989
6/21/2013 0:00,17:00:00,Vehiculo Hurtado,18.434153,-66.547311
1/6/2013 0:00,12:30:00,Robo,18.484357,-66.84802
4/30/2013 0:00,8:00:00,Escalamiento,18.325647,-66.443893
8/22/2013 0:00,14:00:00,Escalamiento,18.432731,-66.450581
7/4/2013 0:00,3:00:00,Apropiacion Ilegal,18.486474,-66.786588
4/8/2013 0:00,13:00:00,Escalamiento,18.433511,-66.553406
5/25/2013 0:00,13:00:00,Apropiacion Ilegal,18.474112,-66.71945
10/1/2013 0:00,23:00:00,Apropiacion Ilegal,18.473113,-66.940137
8/12/2013 0:00,1:50:00,Vehiculo Hurtado,18.432335,-66.484758
1/10/2013 0:00,10:00:00,Apropiacion Ilegal,18.481328,-66.769378
12/2/2013 0:00,13:00:00,Escalamiento,18.470755,-66.727299
6/5/2013 0:00,9:00:00,Apropiacion Ilegal,18.427333,-66.492988
3/6/2013 0:00,11:00:00,Apropiacion Ilegal,18.466861,-66.524439
5/10/2013 0:00,20:00:00,Apropiacion Ilegal,18.440277,-66.457355
7/28/2013 0:00,14:00:00,Robo,18.474369,-66.757753
5/19/2013 0:00,1:00:00,Apropiacion Ilegal,18.410174,-66.57467
9/6/2013 0:00,13:00:00,Apropiacion Ilegal,18.457921,-66.735871
4/30/2013 0:00,20:00:00,Vehiculo Hurtado,18.437679,-66.540528
5/22/2013 0:00,18:14:00,Agresion Agravada,18.446814,-66.64639
5/11/2013 0:00,16:00:00,Robo,18.429671,-66.493253
5/28/2013 0:00,14:00:00,Apropiacion Ilegal,18.43477,-66.465412
12/29/2013 0:00,21:00:00,Robo,18.424764,-66.474078
8/7/2013 0:00,18:00:00,Agresion Agravada,18.426781,-66.491181
12/26/2013 0:00,10:00:00,Apropiacion Ilegal,18.478099,-66.94116
1/27/2013 0:00,19:00:00,Escalamiento,18.344823,-66.783756
11/29/2013 0:00,3:00:00,Apropiacion Ilegal,18.481088,-66.771575
3/18/2013 0:00,14:37:00,Vehiculo Hurtado,18.450763,-66.749683
12/7/2013 0:00,15:15:00,Apropiacion Ilegal,18.427692,-66.493619
11/13/2013 0:00,15:00:00,Escalamiento,18.363263,-66.56539
12/10/2013 0:00,16:00:00,Apropiacion Ilegal,18.43875,-66.540921
4/14/2013 0:00,5:00:00,Apropiacion Ilegal,18.40765,-66.628418
2/6/2013 0:00,17:00:00,Apropiacion Ilegal,18.282575,-66.435369
11/20/2013 0:00,17:00:00,Escalamiento,18.422773,-66.788116
1/21/2013 0:00,3:00:00,Escalamiento,18.467204,-66.753088
2/19/2013 0:00,10:00:00,Escalamiento,18.475425,-66.849342
2/5/2013 0:00,22:00:00,Escalamiento,18.460897,-66.854494
2/28/2013 0:00,5:00:00,Apropiacion Ilegal,18.442141,-66.497014
12/4/2013 0:00,16:00:00,Apropiacion Ilegal,18.472659,-66.93543
12/28/2013 0:00,19:00:00,Apropiacion Ilegal,18.487566,-66.825971
12/9/2013 0:00,1:00:00,Apropiacion Ilegal,18.472821,-66.717798
8/18/2013 0:00,14:39:00,Apropiacion Ilegal,18.431381,-66.553538
1/25/2013 0:00,19:00:00,Vehiculo Hurtado,18.439759,-66.456424
2/2/2013 0:00,3:00:00,Agresion Agravada,18.422203,-66.768095
3/23/2013 0:00,18:00:00,Apropiacion Ilegal,18.44004,-66.540877
11/14/2013 0:00,15:00:00,Apropiacion Ilegal,18.463584,-66.539134
1/11/2013 0:00,22:00:00,Apropiacion Ilegal,18.337824,-66.427129
12/17/2013 0:00,18:00:00,Apropiacion Ilegal,18.480198,-66.770145
9/9/2013 0:00,8:00:00,Escalamiento,18.47403,-66.725933
6/15/2013 0:00,12:01:00,Vehiculo Hurtado,18.443111,-66.640021
10/17/2013 0:00,20:00:00,Vehiculo Hurtado,18.381417,-66.467289
12/15/2013 0:00,3:00:00,Vehiculo Hurtado,18.431742,-66.486815
10/8/2013 0:00,8:00:00,Apropiacion Ilegal,18.411871,-66.639076
1/19/2013 0:00,13:00:00,Escalamiento,18.399181,-66.837628
12/18/2013 0:00,7:00:00,Escalamiento,18.376269,-66.781718
2/19/2013 0:00,16:00:00,Apropiacion Ilegal,18.431473,-66.476341
6/10/2013 0:00,2:00:00,Escalamiento,18.433417,-66.810508
8/21/2013 0:00,22:10:00,Robo,18.475721,-66.826311
3/10/2013 0:00,21:00:00,Escalamiento,18.318931,-66.415302
3/9/2013 0:00,16:00:00,Apropiacion Ilegal,18.478788,-66.770298
10/24/2013 0:00,19:00:00,Apropiacion Ilegal,18.463679,-66.889519
11/30/2013 0:00,14:00:00,Apropiacion Ilegal,18.439769,-66.541043
7/16/2013 0:00,7:00:00,Escalamiento,18.328211,-66.407006
5/25/2013 0:00,23:00:00,Vehiculo Hurtado,18.32999,-66.430316
5/23/2013 0:00,11:00:00,Apropiacion Ilegal,18.441279,-66.477858
3/2/2013 0:00,1:00:00,Apropiacion Ilegal,18.359735,-66.836155
12/29/2013 0:00,20:07:00,Robo,18.485454,-66.566782
7/19/2013 0:00,19:00:00,Apropiacion Ilegal,18.406866,-66.775136
9/3/2013 0:00,8:00:00,Apropiacion Ilegal,18.440268,-66.445811
3/26/2013 0:00,13:05:00,Vehiculo Hurtado,18.429498,-66.496835
2/22/2013 0:00,23:00:00,Vehiculo Hurtado,18.468367,-66.701277
10/17/2013 0:00,21:13:00,Robo,18.472367,-66.719273
5/26/2013 0:00,9:00:00,Escalamiento,18.342697,-66.42574
5/14/2013 0:00,14:24:00,Vehiculo Hurtado,18.459198,-66.747534
7/8/2013 0:00,13:00:00,Apropiacion Ilegal,18.357834,-66.571471
12/20/2013 0:00,12:00:00,Escalamiento,18.346409,-66.414696
1/6/2013 0:00,0:00:00,Escalamiento,18.488437,-66.815737
3/15/2013 0:00,22:40:00,Vehiculo Hurtado,18.439417,-66.540734
4/12/2013 0:00,10:00:00,Apropiacion Ilegal,18.291949,-66.500357
2/5/2013 0:00,13:00:00,Apropiacion Ilegal,18.471692,-66.723154
6/14/2013 0:00,13:15:00,Apropiacion Ilegal,18.476216,-66.934089
9/21/2013 0:00,17:10:00,Apropiacion Ilegal,18.453323,-66.539838
8/17/2013 0:00,7:30:00,Robo,18.428643,-66.495248
1/3/2013 0:00,19:00:00,Apropiacion Ilegal,18.47219,-66.934277
5/23/2013 0:00,8:00:00,Apropiacion Ilegal,18.420243,-66.890469
3/29/2013 0:00,13:37:00,Escalamiento,18.478285,-66.756638
12/10/2013 0:00,12:00:00,Escalamiento,18.364002,-66.476175
2/21/2013 0:00,15:30:00,Escalamiento,18.433178,-66.893622
12/15/2013 0:00,0:10:00,Agresion Agravada,18.392125,-66.579874
3/27/2013 0:00,16:00:00,Escalamiento,18.414322,-66.448974
1/19/2013 0:00,22:12:00,Escalamiento,18.463671,-66.752559
6/6/2013 0:00,14:00:00,Agresion Agravada,18.472998,-66.938321
7/22/2013 0:00,11:00:00,Escalamiento,18.326015,-66.409092
1/4/2013 0:00,22:00:00,Vehiculo Hurtado,18.326459,-66.405771
8/17/2013 0:00,17:00:00,Agresion Agravada,18.317646,-66.470821
12/23/2013 0:00,1:00:00,Apropiacion Ilegal,18.375332,-66.779379
4/10/2013 0:00,4:00:00,Apropiacion Ilegal,18.397087,-66.580343
7/8/2013 0:00,10:30:00,Vehiculo Hurtado,18.431884,-66.47411
8/9/2013 0:00,3:14:00,Robo,18.46386,-66.736274
2/27/2013 0:00,20:00:00,Robo,18.340393,-66.378237
3/7/2013 0:00,10:00:00,Apropiacion Ilegal,18.285805,-66.491991
3/20/2013 0:00,21:00:00,Robo,18.360597,-66.57252
5/9/2013 0:00,14:00:00,Escalamiento,18.465893,-66.84193
7/26/2013 0:00,13:00:00,Escalamiento,18.426781,-66.491181
5/14/2013 0:00,15:27:00,Robo,18.488302,-66.652133
12/10/2013 0:00,17:00:00,Escalamiento,18.43971,-66.755403
3/9/2013 0:00,20:20:00,Vehiculo Hurtado,18.433561,-66.473871
7/29/2013 0:00,19:00:00,Apropiacion Ilegal,18.481743,-66.7712
2/15/2013 0:00,23:00:00,Escalamiento,18.314864,-66.391161
5/17/2013 0:00,8:00:00,Escalamiento,18.315552,-66.503047
10/26/2013 0:00,1:30:00,Vehiculo Hurtado,18.378859,-66.484293
1/18/2013 0:00,4:20:00,Escalamiento,18.475069,-66.852237
8/29/2013 0:00,21:00:00,Apropiacion Ilegal,18.426781,-66.491181
1/20/2013 0:00,14:00:00,Apropiacion Ilegal,18.466961,-66.928978
12/26/2013 0:00,20:20:00,Apropiacion Ilegal,18.479748,-66.768482
8/9/2013 0:00,21:40:00,Asesinato,18.426781,-66.491181
4/14/2013 0:00,8:00:00,Escalamiento,18.434323,-66.893954
12/10/2013 0:00,15:00:00,Escalamiento,18.484073,-66.883521
12/18/2013 0:00,15:00:00,Apropiacion Ilegal,18.488132,-66.796607
1/3/2013 0:00,16:00:00,Escalamiento,18.490491,-66.81827
3/9/2013 0:00,23:00:00,Apropiacion Ilegal,18.481592,-66.770599
2/25/2013 0:00,9:00:00,Escalamiento,18.462873,-66.722912
7/17/2013 0:00,8:00:00,Escalamiento,18.334515,-66.409104
1/11/2013 0:00,7:00:00,Escalamiento,18.475887,-66.852506
1/13/2013 0:00,15:00:00,Apropiacion Ilegal,18.278875,-66.393456
5/30/2013 0:00,16:00:00,Escalamiento,18.42619,-66.4626
3/25/2013 0:00,6:00:00,Asesinato,18.429926,-66.735918
5/7/2013 0:00,1:00:00,Vehiculo Hurtado,18.356759,-66.447901
9/27/2013 0:00,11:30:00,Vehiculo Hurtado,18.423881,-66.482211
5/11/2013 0:00,22:00:00,Apropiacion Ilegal,18.438379,-66.540576
9/26/2013 0:00,15:00:00,Apropiacion Ilegal,18.443039,-66.640071
7/8/2013 0:00,19:00:00,Escalamiento,18.333339,-66.3676
1/25/2013 0:00,14:00:00,Apropiacion Ilegal,18.453928,-66.538656
2/15/2013 0:00,15:00:00,Escalamiento,18.470031,-66.767568
4/17/2013 0:00,15:55:00,Escalamiento,18.420606,-66.576405
5/28/2013 0:00,9:20:00,Escalamiento,18.321655,-66.474001
6/8/2013 0:00,14:00:00,Apropiacion Ilegal,18.491703,-66.795345
12/16/2013 0:00,16:00:00,Escalamiento,18.473834,-66.939132
8/21/2013 0:00,12:00:00,Escalamiento,18.359416,-66.43535
7/1/2013 0:00,8:00:00,Apropiacion Ilegal,18.484663,-66.8554
3/24/2013 0:00,14:00:00,Escalamiento,18.475033,-66.780535
8/12/2013 0:00,14:00:00,Apropiacion Ilegal,18.445178,-66.799418
8/18/2013 0:00,2:00:00,Apropiacion Ilegal,18.430959,-66.889769
11/22/2013 0:00,16:00:00,Escalamiento,18.428678,-66.76017
2/22/2013 0:00,11:20:00,Apropiacion Ilegal,18.448006,-66.655608
6/17/2013 0:00,13:00:00,Escalamiento,18.448434,-66.463181
12/31/2013 0:00,19:00:00,Escalamiento,18.453256,-66.695283
12/10/2013 0:00,4:00:00,Escalamiento,18.442809,-66.636015
12/3/2013 0:00,6:00:00,Apropiacion Ilegal,18.454866,-66.543334
1/24/2013 0:00,3:30:00,Robo,18.48518,-66.819241
6/30/2013 0:00,19:00:00,Escalamiento,18.361621,-66.550701
4/6/2013 0:00,19:00:00,Escalamiento,18.475377,-66.819111
10/30/2013 0:00,9:38:00,Agresion Agravada,18.426781,-66.491181
4/23/2013 0:00,10:00:00,Apropiacion Ilegal,18.489932,-66.856142
12/5/2013 0:00,6:00:00,Apropiacion Ilegal,18.427373,-66.459281
2/28/2013 0:00,20:00:00,Escalamiento,18.410971,-66.796769
10/1/2013 0:00,19:00:00,Robo,18.354856,-66.832111
7/15/2013 0:00,2:00:00,Escalamiento,18.426781,-66.491181
11/8/2013 0:00,21:30:00,Robo,18.323649,-66.425757
5/1/2013 0:00,14:00:00,Escalamiento,18.434508,-66.448519
3/17/2013 0:00,14:41:00,Escalamiento,18.428228,-66.495234
1/22/2013 0:00,7:00:00,Vehiculo Hurtado,18.463649,-66.748159
9/10/2013 0:00,10:00:00,Apropiacion Ilegal,18.434579,-66.61479
3/1/2013 0:00,20:00:00,Apropiacion Ilegal,18.481976,-66.769389
5/7/2013 0:00,13:00:00,Apropiacion Ilegal,18.492406,-66.793746
9/8/2013 0:00,19:00:00,Vehiculo Hurtado,18.43716,-66.540383
9/20/2013 0:00,11:10:00,Robo,18.473986,-66.760179
5/12/2013 0:00,15:18:00,Vehiculo Hurtado,18.384046,-66.464715
11/16/2013 0:00,23:00:00,Apropiacion Ilegal,18.485147,-66.824877
7/11/2013 0:00,14:30:00,Apropiacion Ilegal,18.470334,-66.725694
12/19/2013 0:00,17:00:00,Escalamiento,18.301708,-66.377665
12/29/2013 0:00,14:00:00,Apropiacion Ilegal,18.475624,-66.756798
2/19/2013 0:00,20:00:00,Apropiacion Ilegal,18.431388,-66.564173
9/10/2013 0:00,0:00:00,Apropiacion Ilegal,18.377616,-66.503583
2/4/2013 0:00,12:30:00,Escalamiento,18.3335,-66.396927
12/23/2013 0:00,8:00:00,Escalamiento,18.472934,-66.720241
10/13/2013 0:00,1:03:00,Asesinato,18.434644,-66.563959
11/26/2013 0:00,8:00:00,Apropiacion Ilegal,18.46778,-66.731246
1/5/2013 0:00,15:00:00,Escalamiento,18.474194,-66.762563
11/27/2013 0:00,10:00:00,Apropiacion Ilegal,18.451571,-66.76176
12/27/2013 0:00,15:00:00,Apropiacion Ilegal,18.48387,-66.771019
1/25/2013 0:00,23:00:00,Apropiacion Ilegal,18.373387,-66.478332
10/7/2013 0:00,14:10:00,Escalamiento,18.364227,-66.569062
7/26/2013 0:00,13:00:00,Apropiacion Ilegal,18.435117,-66.481738
5/24/2013 0:00,4:08:00,Robo,18.444273,-66.647329
9/28/2013 0:00,3:00:00,Apropiacion Ilegal,18.429671,-66.493253
5/25/2013 0:00,13:00:00,Apropiacion Ilegal,18.485795,-66.816334
12/29/2013 0:00,2:00:00,Apropiacion Ilegal,18.32999,-66.430316
11/22/2013 0:00,18:12:00,Apropiacion Ilegal,18.474944,-66.940291
10/25/2013 0:00,23:55:00,Vehiculo Hurtado,18.347636,-66.465999
5/16/2013 0:00,16:00:00,Escalamiento,18.391873,-66.54678
5/11/2013 0:00,1:00:00,Apropiacion Ilegal,18.429933,-66.496784
2/2/2013 0:00,7:00:00,Apropiacion Ilegal,18.477983,-66.937249
5/3/2013 0:00,16:00:00,Apropiacion Ilegal,18.482172,-66.771495
11/1/2013 0:00,8:00:00,Apropiacion Ilegal,18.488385,-66.646463
7/12/2013 0:00,10:00:00,Escalamiento,18.475045,-66.917549
8/23/2013 0:00,23:07:00,Apropiacion Ilegal,18.47992,-66.820693
12/11/2013 0:00,21:15:00,Robo,18.433353,-66.533616
6/11/2013 0:00,12:00:00,Apropiacion Ilegal,18.457797,-66.775329
1/26/2013 0:00,23:00:00,Apropiacion Ilegal,18.304277,-66.478244
9/27/2013 0:00,8:00:00,Apropiacion Ilegal,18.483723,-66.842542
11/8/2013 0:00,16:20:00,Escalamiento,18.382065,-66.746938
4/20/2013 0:00,20:00:00,Apropiacion Ilegal,18.483946,-66.769409
1/1/2013 0:00,12:00:00,Apropiacion Ilegal,18.485288,-66.826744
1/2/2013 0:00,4:00:00,Escalamiento,18.484173,-66.846674
9/19/2013 0:00,23:00:00,Apropiacion Ilegal,18.473791,-66.743739
1/29/2013 0:00,19:00:00,Vehiculo Hurtado,18.318062,-66.406121
8/27/2013 0:00,15:00:00,Escalamiento,18.27522,-66.512791
7/26/2013 0:00,12:00:00,Apropiacion Ilegal,18.479195,-66.769973
2/14/2013 0:00,20:00:00,Escalamiento,18.429239,-66.494385
9/30/2013 0:00,19:00:00,Apropiacion Ilegal,18.436695,-66.543078
2/16/2013 0:00,0:00:00,Apropiacion Ilegal,18.361548,-66.56782
11/11/2013 0:00,20:00:00,Vehiculo Hurtado,18.4902,-66.820612
8/29/2013 0:00,14:54:00,Agresion Agravada,18.308088,-66.521876
4/25/2013 0:00,12:00:00,Escalamiento,18.485548,-66.94644
11/11/2013 0:00,14:00:00,Agresion Agravada,18.471886,-66.716173
12/30/2013 0:00,15:00:00,Apropiacion Ilegal,18.48387,-66.771019
11/14/2013 0:00,5:00:00,Escalamiento,18.383468,-66.556031
9/8/2013 0:00,2:00:00,Apropiacion Ilegal,18.488095,-66.793928
8/31/2013 0:00,18:00:00,Apropiacion Ilegal,18.432109,-66.586941
12/11/2013 0:00,13:45:00,Escalamiento,18.420534,-66.76308
6/23/2013 0:00,15:00:00,Apropiacion Ilegal,18.480144,-66.771344
8/11/2013 0:00,17:30:00,Escalamiento,18.444888,-66.750231
12/4/2013 0:00,5:14:00,Escalamiento,18.469704,-66.724015
3/17/2013 0:00,18:00:00,Apropiacion Ilegal,18.478551,-66.770263
1/11/2013 0:00,15:00:00,Escalamiento,18.381443,-66.467759
